제목,작성자,작성일,URL,본문,댓글데이터,댓글개수
우주상향 성대 2.5,쑹쏭,2025-09-12 14:27:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28992266?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=3,현재 건동홍숙 라인 공대 재학 중인데 수시 반수 카드로 종합 성대 우주상향 넣어보는거 어떻게 생각하시나요?​,[작성자:꾸물꾸물꾸|내용:리스크가없다면 마다할 이유가 없지 않나요??!|날짜:2025.09.12. 14:38] || [작성자:꾸물꾸물꾸|내용:리스크가없다면 마다할 이유가 없지 않나요??!|날짜:2025.09.12. 14:38] || [작성자:꾸물꾸물꾸|내용:리스크가없다면 마다할 이유가 없지 않나요??!|날짜:2025.09.12. 14:38] || [작성자:꾸물꾸물꾸|내용:리스크가없다면 마다할 이유가 없지 않나요??!|날짜:2025.09.12. 14:38] || [작성자:unknown|내용:2025.09.12. 14:38답글쓰기0|날짜:2025.09.12. 14:38] || [작성자:unknown|내용:2025.09.12. 14:38답글쓰기|날짜:2025.09.12. 14:38],6
마지막두장 여러분이면 어떻게 하실건가용…,2828383,2025-09-12 14:19:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28992221?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=3,"적정~소신으로 학종1 교과3 (모두 최저있음) 넣었구... 두장남았는데 성대, 서강대 최저있는 교과로 다 넣어도 괜찮은걸까료 아님 최저없는 서류로 넣어야될까여총내신 1.33 일반고 이과 담임쌤 말로는 생기부도 나쁘진 않다는데 저는 그닥... 잘모르겟네요",[작성자:쌀도사|내용:훌륭해보여요|날짜:2025.09.12. 14:27] || [작성자:쌀도사|내용:훌륭해보여요|날짜:2025.09.12. 14:27] || [작성자:쌀도사|내용:훌륭해보여요|날짜:2025.09.12. 14:27] || [작성자:쌀도사|내용:훌륭해보여요|날짜:2025.09.12. 14:27] || [작성자:unknown|내용:2025.09.12. 14:27답글쓰기0|날짜:2025.09.12. 14:27] || [작성자:unknown|내용:2025.09.12. 14:27답글쓰기|날짜:2025.09.12. 14:27],6
한양대 교과 국어국문학과,뚫꽗똟,2025-09-12 13:58:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28992102?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=3,일반고 내신 1.7이면 안정권으로 볼 수 있을까요?,[작성자:안냐세요를레이후|내용:작년에 아주 살짝 펑크난거라 컷 낮은거고 올해 경쟁률도 높아서… 추합권은 될지도요!!!|날짜:2025.09.12. 16:14] || [작성자:안냐세요를레이후|내용:작년에 아주 살짝 펑크난거라 컷 낮은거고 올해 경쟁률도 높아서… 추합권은 될지도요!!!|날짜:2025.09.12. 16:14] || [작성자:안냐세요를레이후|내용:작년에 아주 살짝 펑크난거라 컷 낮은거고 올해 경쟁률도 높아서… 추합권은 될지도요!!!|날짜:2025.09.12. 16:14] || [작성자:안냐세요를레이후|내용:작년에 아주 살짝 펑크난거라 컷 낮은거고 올해 경쟁률도 높아서… 추합권은 될지도요!!!|날짜:2025.09.12. 16:14] || [작성자:unknown|내용:2025.09.12. 16:14답글쓰기0|날짜:2025.09.12. 16:14] || [작성자:unknown|내용:2025.09.12. 16:14답글쓰기|날짜:2025.09.12. 16:14],6
성대 글로벌 터지는 거,b773,2025-09-12 13:56:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28992093?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=3,"연고대에서 몰리는 것 같은데, 그럼 예년보다 추합이 더 돌지 않을까요..?",[작성자:Justdoit2026|내용:네. 추합 많이 돌 것 같습니다.|날짜:2025.09.12. 13:59] || [작성자:Justdoit2026|내용:네. 추합 많이 돌 것 같습니다.|날짜:2025.09.12. 13:59] || [작성자:Justdoit2026|내용:네. 추합 많이 돌 것 같습니다.|날짜:2025.09.12. 13:59] || [작성자:Justdoit2026|내용:네. 추합 많이 돌 것 같습니다.|날짜:2025.09.12. 13:59] || [작성자:unknown|내용:2025.09.12. 13:59답글쓰기1|날짜:2025.09.12. 13:59] || [작성자:unknown|내용:2025.09.12. 13:59답글쓰기|날짜:2025.09.12. 13:59],6
한양대  화공vs 유기나노,호혀나,2025-09-12 13:33:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28991995?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=3,어떤 차이가 있을까요?유기나노가 붙을 확률은 더 있을거같고화공은 더 가고 싶은 과예요뭘 선택해야할지 현명한 조언부탁드립니다,댓글없음,0
시립대 전전 vs 한양대 인문가서 전과,IllIIIIllIIlllI,2025-09-12 13:30:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28991977?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=3,한양대 융전빼면 그리 전과가 어렵지않다던데..어떤선택이 나을까요. 오늘까지 접수해야해서 급해요,[작성자:광주I따박이|내용:시립대는 어제까지였어요|날짜:2025.09.12. 13:35] || [작성자:광주I따박이|내용:시립대는 어제까지였어요|날짜:2025.09.12. 13:35] || [작성자:광주I따박이|내용:시립대는 어제까지였어요|날짜:2025.09.12. 13:35] || [작성자:광주I따박이|내용:시립대는 어제까지였어요|날짜:2025.09.12. 13:35] || [작성자:unknown|내용:2025.09.12. 13:35답글쓰기0|날짜:2025.09.12. 13:35] || [작성자:unknown|내용:2025.09.12. 13:35답글쓰기|날짜:2025.09.12. 13:35],6
성대 인문,옌뚜,2025-09-12 13:26:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28991960?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=3,지금 성대 인문 경쟁률 낮은데 좀이따 터지려나요...?,[작성자:Definiti|내용:냥대도 그렇고 다들 추천서 들고 기다리는 것 같아요… 연고대 교과지원인원이 적었어서 다들 서성한 많이 지원할 것 같은데 막판에 경쟁률 확 높아질 것 같아서 넘떨리네요..😭|날짜:2025.09.12. 13:27] || [작성자:Definiti|내용:냥대도 그렇고 다들 추천서 들고 기다리는 것 같아요… 연고대 교과지원인원이 적었어서 다들 서성한 많이 지원할 것 같은데 막판에 경쟁률 확 높아질 것 같아서 넘떨리네요..😭|날짜:2025.09.12. 13:27] || [작성자:Definiti|내용:냥대도 그렇고 다들 추천서 들고 기다리는 것 같아요… 연고대 교과지원인원이 적었어서 다들 서성한 많이 지원할 것 같은데 막판에 경쟁률 확 높아질 것 같아서 넘떨리네요..😭|날짜:2025.09.12. 13:27] || [작성자:Definiti|내용:냥대도 그렇고 다들 추천서 들고 기다리는 것 같아요… 연고대 교과지원인원이 적었어서 다들 서성한 많이 지원할 것 같은데 막판에 경쟁률 확 높아질 것 같아서 넘떨리네요..😭|날짜:2025.09.12. 13:27] || [작성자:unknown|내용:2025.09.12. 13:27답글쓰기0|날짜:2025.09.12. 13:27] || [작성자:unknown|내용:2025.09.12. 13:27답글쓰기|날짜:2025.09.12. 13:27],6
한양대 경영 쓰신분 찾습니다,IlIlIllIIIIIlllI,2025-09-12 13:07:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28991889?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=3,찾아요!!,[작성자:푸른 강산|내용:쓸려고요^^|날짜:2025.09.12. 13:15] || [작성자:푸른 강산|내용:쓸려고요^^|날짜:2025.09.12. 13:15] || [작성자:푸른 강산|내용:쓸려고요^^|날짜:2025.09.12. 13:15] || [작성자:푸른 강산|내용:쓸려고요^^|날짜:2025.09.12. 13:15] || [작성자:unknown|내용:2025.09.12. 13:15답글쓰기0|날짜:2025.09.12. 13:15] || [작성자:unknown|내용:2025.09.12. 13:15답글쓰기|날짜:2025.09.12. 13:15],6
일반고 1.7 한양대 중어중문,옌뚜,2025-09-12 13:01:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28991858?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=3,일반고인데 한양대 종합을 쓸까 고민 중입니다... 전반적으로는 상경 생기부이나 중국에 대한 내용도 있는 편입니다. (중국 경제나 중국 무역 등) 결정적으로 고3 진로 칸에 들어가는 학술제에 한양대 중어중문과에서 진행하는 프로젝트에서 영감을 받아 한 활동이 있습니다... 면접형은 경쟁률이 너무 높고 서류형으로 써보려고 하는데 일반고 상경 생기부가 한양대 어문학과 학종에 들어가도 될까요??? 외고 많이 들어올까봐 걱정이 됩니다,"[작성자:준체고생|내용:교과가 더 가능성 높아보이긴해용 학종은 외고 국제고 말끔하신대로 많을거고,, 여러 사례들로 봤을 때 수학 높으면 유리할 것 같습니다 안정카드 확실하시면 하나 써보는 것도 괜찮을 것 같아용|날짜:2025.09.12. 13:03] || [작성자:준체고생|내용:교과가 더 가능성 높아보이긴해용 학종은 외고 국제고 말끔하신대로 많을거고,, 여러 사례들로 봤을 때 수학 높으면 유리할 것 같습니다 안정카드 확실하시면 하나 써보는 것도 괜찮을 것 같아용|날짜:2025.09.12. 13:03] || [작성자:준체고생|내용:교과가 더 가능성 높아보이긴해용 학종은 외고 국제고 말끔하신대로 많을거고,, 여러 사례들로 봤을 때 수학 높으면 유리할 것 같습니다 안정카드 확실하시면 하나 써보는 것도 괜찮을 것 같아용|날짜:2025.09.12. 13:03] || [작성자:준체고생|내용:교과가 더 가능성 높아보이긴해용 학종은 외고 국제고 말끔하신대로 많을거고,, 여러 사례들로 봤을 때 수학 높으면 유리할 것 같습니다 안정카드 확실하시면 하나 써보는 것도 괜찮을 것 같아용|날짜:2025.09.12. 13:03] || [작성자:unknown|내용:2025.09.12. 13:03답글쓰기0|날짜:2025.09.12. 13:03] || [작성자:unknown|내용:2025.09.12. 13:03답글쓰기|날짜:2025.09.12. 13:03]",6
올해 인터칼 교과 지원율 왜,날고싶다76,2025-09-12 12:35:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28991770?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=3,이리 낮은가요?​,[작성자:준체고생|내용:작년에 높았어서?|날짜:2025.09.12. 12:51] || [작성자:준체고생|내용:작년에 높았어서?|날짜:2025.09.12. 12:51] || [작성자:준체고생|내용:작년에 높았어서?|날짜:2025.09.12. 12:51] || [작성자:준체고생|내용:작년에 높았어서?|날짜:2025.09.12. 12:51] || [작성자:unknown|내용:2025.09.12. 12:51답글쓰기0|날짜:2025.09.12. 12:51] || [작성자:unknown|내용:2025.09.12. 12:51답글쓰기|날짜:2025.09.12. 12:51],6
성대 저만 아직 안 썼나요...,b773,2025-09-12 12:18:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28991685?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=3,다들 성대 이미 쓰셨나요,[작성자:itsmylifestyle|내용:방금 썼어요ㅜ 10시 마감이라 그냥 소신껏 지원했네요|날짜:2025.09.12. 12:20] || [작성자:itsmylifestyle|내용:방금 썼어요ㅜ 10시 마감이라 그냥 소신껏 지원했네요|날짜:2025.09.12. 12:20] || [작성자:itsmylifestyle|내용:방금 썼어요ㅜ 10시 마감이라 그냥 소신껏 지원했네요|날짜:2025.09.12. 12:20] || [작성자:itsmylifestyle|내용:방금 썼어요ㅜ 10시 마감이라 그냥 소신껏 지원했네요|날짜:2025.09.12. 12:20] || [작성자:unknown|내용:2025.09.12. 12:20답글쓰기1|날짜:2025.09.12. 12:20] || [작성자:unknown|내용:2025.09.12. 12:20답글쓰기|날짜:2025.09.12. 12:20],6
학추 한양대881 영어교육과/성대99.09 교육학과..,song223,2025-09-12 12:08:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28991631?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=3,학추한양대 880 영교성대 99.09 교육학​최저만 맞추면 붙겠죠??연고대 펑나서 서성한으로 몰릴까봐 걱정이네요....,[작성자:lilililiillli|내용:ㅇㅇ|날짜:2025.09.12. 12:18] || [작성자:lilililiillli|내용:ㅇㅇ|날짜:2025.09.12. 12:18] || [작성자:lilililiillli|내용:ㅇㅇ|날짜:2025.09.12. 12:18] || [작성자:lilililiillli|내용:ㅇㅇ|날짜:2025.09.12. 12:18] || [작성자:unknown|내용:2025.09.12. 12:18답글쓰기0|날짜:2025.09.12. 12:18] || [작성자:unknown|내용:2025.09.12. 12:18답글쓰기|날짜:2025.09.12. 12:18],6
서강대 화생공 입결,IllIlIlIlIllIIlI,2025-09-12 11:52:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28991552?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=3,50컷 70컷2023 1.68 1.842024 1.41 1.432025 1.22 1.31계속 높아지는 이유가 뭔가요 ㅜㅜ1.44인데 상향으로 넣어볼만 할까요?,"[작성자:klaks|내용:최저등급에 변화가 있었거나, 산출방식이 바뀌었거나..위 경우가 아니어도 입결은 원래 예측불가능. 팍 오를수도 있고 팍 떨어질 수 있음.|날짜:2025.09.12. 12:41] || [작성자:klaks|내용:최저등급에 변화가 있었거나, 산출방식이 바뀌었거나..위 경우가 아니어도 입결은 원래 예측불가능. 팍 오를수도 있고 팍 떨어질 수 있음.|날짜:2025.09.12. 12:41] || [작성자:klaks|내용:최저등급에 변화가 있었거나, 산출방식이 바뀌었거나..위 경우가 아니어도 입결은 원래 예측불가능. 팍 오를수도 있고 팍 떨어질 수 있음.|날짜:2025.09.12. 12:41] || [작성자:klaks|내용:최저등급에 변화가 있었거나, 산출방식이 바뀌었거나..위 경우가 아니어도 입결은 원래 예측불가능. 팍 오를수도 있고 팍 떨어질 수 있음.|날짜:2025.09.12. 12:41] || [작성자:unknown|내용:2025.09.12. 12:41답글쓰기0|날짜:2025.09.12. 12:41] || [작성자:unknown|내용:2025.09.12. 12:41답글쓰기|날짜:2025.09.12. 12:41]",6
내신 1.7 한양대 학종,옌뚜,2025-09-12 11:50:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28991542?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=3,일반고 내신 1.7이고 6교과 쓰려다가 썜이 급하게 한양대 학종 하나 쓰라고 하시는데 어딜 써야할까요? 생기부는 상경인데 미적이 4가 떠서 맘에 걸리네요...ㅠㅠ 듣기로는 한양대가 계열 적합만 본다? 는 소리 들어서 과 바꾸어서 쓸까하는데 추천해주세요ㅠㅠ,[작성자:고3수니|내용:1.7이면 한양대 교과 쓰셔도 될 것 같은데..?? 일반고는 학추 학종 많이 씁니다 그런데 교과와 동일하게 최저가 3합7이 걸려있습니다.|날짜:2025.09.12. 11:56] || [작성자:고3수니|내용:1.7이면 한양대 교과 쓰셔도 될 것 같은데..?? 일반고는 학추 학종 많이 씁니다 그런데 교과와 동일하게 최저가 3합7이 걸려있습니다.|날짜:2025.09.12. 11:56] || [작성자:고3수니|내용:1.7이면 한양대 교과 쓰셔도 될 것 같은데..?? 일반고는 학추 학종 많이 씁니다 그런데 교과와 동일하게 최저가 3합7이 걸려있습니다.|날짜:2025.09.12. 11:56] || [작성자:고3수니|내용:1.7이면 한양대 교과 쓰셔도 될 것 같은데..?? 일반고는 학추 학종 많이 씁니다 그런데 교과와 동일하게 최저가 3합7이 걸려있습니다.|날짜:2025.09.12. 11:56] || [작성자:unknown|내용:2025.09.12. 11:56답글쓰기0|날짜:2025.09.12. 11:56] || [작성자:unknown|내용:2025.09.12. 11:56답글쓰기|날짜:2025.09.12. 11:56],6
지방 일반고 농어촌 서성한 중 어디 쓸까요? 제발 답변 부탁드려요ㅜㅜㅜ,스이이2,2025-09-12 11:30:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28991443?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=3,"일반고고 생기부는 평범한 것 같아요ㅜ우주상향 카드로 농어촌 한 번 지르고 싶은데서성한 중 어디가 낫나요?전교과 내신은 1.97이고 수학 내신은 2.4 정도로 수학내신이 좀 낮아요ㅜ지금으로선 서강대가 경쟁률이 제일 낮아서 여기쓸까 하는데또 성균관대가 충원율이 높아서,,서류 좀 딸리면 서성보단 한양대 넣으라는 말도 있고고민중인데 제발 추천 부탁드려요!!..ㅠㅠ",댓글없음,0
서강대 학추 중문과 곧 터지겠네요,kisumom,2025-09-12 11:08:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28991331?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=3,내신이 2점대인 아들을 둔 엄마입니다~~ 아들 목표가 4년전부터 서강대라서 안될 걸 알지만 써봤어요..질떨어지는 일반고라 학종은 꿈도 못꾸고 저번에 서강대 경영처럼 펑크 노리고 써봤는데...ㅠㅠ 역시는 역시인가봐요...중문과라 해도 서강대라서 그런지 경쟁이 후덜덜...ㅠㅠ 상위 대학 중에서 펑크날만한 중문과 없을까요? 아들래미가 너무 우울해해서 조심스레 글 남겨봅니다~~~ 아들도 수만휘해서 너무 심한말은 삼가해주세요 ㅠㅠ,"[작성자:대1학1보1내1줘|내용:이걸 빨리 봤어야했는데~ㅠㅠ
울 딸램도 지금 넣고 확인했네요|날짜:2025.09.12. 11:26] || [작성자:대1학1보1내1줘|내용:이걸 빨리 봤어야했는데~ㅠㅠ
울 딸램도 지금 넣고 확인했네요|날짜:2025.09.12. 11:26] || [작성자:대1학1보1내1줘|내용:이걸 빨리 봤어야했는데~ㅠㅠ
울 딸램도 지금 넣고 확인했네요|날짜:2025.09.12. 11:26] || [작성자:대1학1보1내1줘|내용:이걸 빨리 봤어야했는데~ㅠㅠ
울 딸램도 지금 넣고 확인했네요|날짜:2025.09.12. 11:26] || [작성자:unknown|내용:2025.09.12. 11:26답글쓰기1|날짜:2025.09.12. 11:26] || [작성자:unknown|내용:2025.09.12. 11:26답글쓰기|날짜:2025.09.12. 11:26]",6
